OBJECTID,GLOBAL_ID,IDENT,TYPE_CODE,LEVEL_,WKHR_CODE,WKHR_RMK,MAA_VAL,MAA_UOM,MEA_E_VAL,MEA_E_UOM,MEA_W_VAL,MEA_W_UOM,GMEA_E_VAL,GMEA_E_UOM,GMEA_W_VAL,GMEA_W_UOM,DMEA_VAL,DMEA_UOM,MOCA_VAL,MOCA_UOM,MEAGAP,TRUETRK,MAGTRK,REVTRUETRK,REVMAGTRK,NMAGTRK,NREVMAGTRK,LENGTH_VAL,COPDIST,COPNAV_ID,REPATCSTAR,REPATCEND,DIRECTION,FREQ_CLASS,STATUS,STARTPT_ID,ENDPT_ID,RTPORT_ID,ENRINFO_ID,WIDTHRIGHT,WIDTHLEFT,WIDTH_UOM,MCA1_VAL,MCA1_UOM,MCA1_DIR,MCA2_VAL,MCA2_UOM,MCA2_DIR,MCAPT_ID,MCAPT_TYPE,TFLAG_CODE,REMARKS,AK_LOW,AK_HIGH,US_LOW,US_HIGH,US_AREA,PACIFIC,SHAPE_LENGTH
14959,29C655E6-342E-45E7-B647-645FC93CE90D,T267,RNAV,L,,,17500,FT,999999,FT,999999,FT,4000,FT,999999,FT,,FT,999999,FT,0,3.46,355.66,183.59,175.87,,,44.94,,,R,R,,,,57043BC3-5DEF-47EB-909A-57684B8A47F8,12EE5FC6-8BC8-4811-A8E5-FB9204564F50,2BDE5D43-AD21-4E50-88CA-8AB45A358E95,75913D71-7D8B-4B09-9F44-ADC0ED95DC76,4,4,NM,999999,,,999999,,,,,3,,1,0,0,0,0,0,0.75594994576758
14960,7201973F-1E92-4322-BA7D-1A93A820811D,T364,RNAV,L,,,17500,FT,999999,FT,999999,FT,3000,FT,999999,FT,,FT,1700,FT,0,57.3,51.34,238.93,232.14,,,51.29,,,R,R,,,,7A237378-8249-4AB0-94A3-5B23C1547A2C,5B3F5E8D-012E-4589-B8C2-C6953BA74160,C1022737-5A1E-4B68-A761-213BEBA6E34E,FC9BF93A-AAC7-43DF-BAE8-2F03325178C9,4,4,NM,999999,,,999999,,,,,2,,1,0,0,0,0,0,1.83456401229978
14961,5C64A7A8-D1E6-4F4A-A798-AADCB871A6B4,T364,RNAV,L,,,17500,FT,999999,FT,999999,FT,2600,FT,999999,FT,,FT,999999,FT,0,64.24,57.46,247.47,239.04,,,92.36,,,R,C,,,,5B3F5E8D-012E-4589-B8C2-C6953BA74160,49F2F451-36B1-4290-9FBE-E48E5B85E6DA,C1022737-5A1E-4B68-A761-213BEBA6E34E,FC9BF93A-AAC7-43DF-BAE8-2F03325178C9,4,4,NM,999999,,,999999,,,,,1,,1,0,0,0,0,0,3.57231611302046
14962,1BE4C9B7-2194-4169-9756-08B67FC4CB79,T367,RNAV,L,,,17500,FT,999999,FT,999999,FT,2700,FT,999999,FT,,FT,999999,FT,0,345.41,336.6,164.87,156.44,,,55.62,,,R,C,,,,BF7C3886-6843-4A7C-A28D-A8DAF979553E,49F2F451-36B1-4290-9FBE-E48E5B85E6DA,88D12FEA-C5C0-4A63-A326-41F29FD0EC02,805CA333-C0E9-48F5-843D-6369A1498325,4,4,NM,999999,,,999999,,,,,3,,1,0,0,0,0,0,1.07122610768914
14963,F2430285-7DC6-4C59-9AF4-23ECBC48EEA7,T367,RNAV,L,,,17500,FT,999999,FT,999999,FT,4400,FT,999999,FT,,FT,999999,FT,0,327.73,319.29,144.44,138.11,,,144.05,,,C,R,,,,49F2F451-36B1-4290-9FBE-E48E5B85E6DA,CC5FEB26-5BF7-498C-8B5D-3488D691B72A,937D9423-8109-4B54-993B-A95F1DA7D5B7,935234BD-C271-44C4-8C50-0EA5C4FF1A4B,4,4,NM,999999,,,999999,,,,,1,,1,0,0,0,0,0,4.06085930698791
14964,D948AFE2-2736-4185-AD7C-12581E47DC62,T368,RNAV,L,,,17500,FT,999999,FT,999999,FT,4600,FT,999999,FT,,FT,999999,FT,0,113.98,100.84,294.07,280.89,,,4,,,R,C,,,,34B41F78-7FD2-4D47-BA07-5E35B185D6A7,AB65D717-503F-4696-BD60-4A828759CD08,CB8925E7-A9E3-467C-8283-25DDC9CB7F22,4F2C6031-5DAE-4B37-A126-016BA07C4102,4,4,NM,999999,,,999999,,,,,1,,1,0,0,0,0,0,0.116878884068355
14965,6067FDDC-59B6-4B5A-85B7-30E36777F339,T369,RNAV,L,,,17500,FT,999999,FT,999999,FT,3000,FT,999999,FT,,FT,1900,FT,0,331.86,322.58,150.58,142.04,,,87.49,,,C,R,,,,9285806C-2F68-47AF-BFDF-587CBD58CF7B,AAABF332-31B2-4815-9894-E35F1095E16A,E8B0A7BF-2D47-47CB-8763-D4D2F7F41634,1BBAF3D6-49E2-4D7B-9BEE-1A6D9ECC6FEA,4,4,NM,999999,,,999999,,,,,2,,1,0,0,0,0,0,1.93900134358219
14966,B693D408-E34F-4D5F-8B39-CF07794632DC,T369,RNAV,L,,,17500,FT,999999,FT,999999,FT,3200,FT,999999,FT,,FT,2400,FT,0,340.92,332.27,160.54,151.65,,,37.04,,,R,R,,,,AAABF332-31B2-4815-9894-E35F1095E16A,AC287E9B-50C9-46D8-9420-76162F1AD9BA,E8B0A7BF-2D47-47CB-8763-D4D2F7F41634,1BBAF3D6-49E2-4D7B-9BEE-1A6D9ECC6FEA,4,4,NM,999999,,,999999,,,,,3,,1,0,0,0,0,0,0.727085118671914
14967,539CB936-6918-4AB2-8193-62DE3F3C7E4B,T369,RNAV,L,,,17500,FT,999999,FT,999999,FT,2800,FT,999999,FT,,FT,999999,FT,0,340.38,332.27,159.01,151.65,,,118.39,,,R,C,,,,AC287E9B-50C9-46D8-9420-76162F1AD9BA,6D16AD60-C616-4CB4-9033-E5CD64255F66,E8B0A7BF-2D47-47CB-8763-D4D2F7F41634,1BBAF3D6-49E2-4D7B-9BEE-1A6D9ECC6FEA,4,4,NM,999999,,,999999,,,,,1,,1,0,0,0,0,0,2.39758615778036
14968,0061A761-7A61-40A8-ABAA-A82A87B78B55,T370,RNAV,L,,,17500,FT,999999,FT,999999,FT,3500,FT,999999,FT,,FT,999999,FT,0,69.08,55.58,249.21,237.23,,,4.9,,,R,R,,,,C211D56E-4EE6-4A33-A87A-3F8DA40A02EB,9D6B9690-3B95-4DE4-B0E4-478DB4014FF9,2B1415E6-739A-4B94-B5CA-201986E7A875,7820957E-20BD-4F60-A88B-89ECC0A55FEE,4,4,NM,999999,,,999999,,,,,2,,1,0,0,0,0,0,0.153664389924685
14969,CEA20888-F474-4C16-BF8E-1C14EB9C4A8C,T370,RNAV,L,,,17500,FT,999999,FT,999999,FT,2800,FT,999999,FT,,FT,1500,FT,0,7.33,356.74,187.74,176.97,,,118.26,,,R,C,,,,A2FA54D4-FCCA-40D0-BA0E-E35242285206,143A5910-4B6E-4753-8EA8-43138AD547ED,990B2EEA-217A-4E6E-9EBB-99D1B05F5249,01758475-A7A0-48FC-85F7-567BB565947D,4,4,NM,999999,,,999999,,,,,3,,1,0,0,0,0,0,2.00890661217664
14970,33AA662E-AC23-4D90-9D37-CECD42C8E675,T370,RNAV,L,,,17500,FT,999999,FT,999999,FT,2800,FT,999999,FT,,FT,999999,FT,0,65.58,51.07,246.52,232.86,,,35,,,R,C-Low,,,,701924E6-F684-43DD-B02F-FE8AC7B8629C,BCB37C5D-CDCF-41E1-864B-07E02694D502,2B1415E6-739A-4B94-B5CA-201986E7A875,7820957E-20BD-4F60-A88B-89ECC0A55FEE,4,4,NM,999999,,,999999,,,,,1,,1,0,0,0,0,0,1.10341660753932
14971,E0417BFE-E47A-4DB0-96FC-D0976B8848F1,T370,RNAV,L,,,17500,FT,999999,FT,999999,FT,3500,FT,999999,FT,,FT,999999,FT,0,300.14,289.37,119.77,109.19,,,16.49,,,R,R,,,,441B7AE7-47ED-4F3F-AEAF-9FFB43A34385,A2FA54D4-FCCA-40D0-BA0E-E35242285206,990B2EEA-217A-4E6E-9EBB-99D1B05F5249,01758475-A7A0-48FC-85F7-567BB565947D,4,4,NM,999999,,,999999,,,,,2,,1,0,0,0,0,0,0.45614321752298
14972,17D37340-253C-44A4-B976-F17A65767673,T382,RNAV,L,,,17500,FT,999999,FT,999999,FT,5400,FT,999999,FT,,FT,999999,FT,0,97.88,86.71,279.42,267.51,,,47.95,,,R,R,,,,FB5F70F8-6616-4EA8-AE30-DA984DE3D2E7,C0289C17-1EE7-4F12-9F61-D386BE05155C,AB8FA13C-7F08-47F2-A1D5-6B941CEDAFB6,F022CCC6-1876-454A-A922-6D76A15658AB,4,4,NM,999999,,,999999,,,,,1,,1,0,0,0,0,0,1.73708830768182
14973,D99B9589-6858-4B7B-BDF6-52C1626C7BD8,T382,RNAV,L,,,17500,FT,999999,FT,999999,FT,3300,FT,999999,FT,,FT,2400,FT,0,66.77,59.5,247.57,240.73,,,28.18,,,R,R,,,,1FDCA25F-E9DF-4596-B09A-1F5A9B0E5D94,C44E6F7B-B7C2-49C5-ADD5-B96268D8DDE5,AB8FA13C-7F08-47F2-A1D5-6B941CEDAFB6,F022CCC6-1876-454A-A922-6D76A15658AB,4,4,NM,999999,,,999999,,,,,0,,1,0,0,0,0,0,0.924312895478724
14974,5C1244C7-A68E-49AC-8E2C-A9B728074BA2,T382,RNAV,L,,,17500,FT,999999,FT,999999,FT,3300,FT,999999,FT,,FT,2400,FT,0,67.54,59.5,249.25,240.73,,,59.36,,,R,R,,,,C44E6F7B-B7C2-49C5-ADD5-B96268D8DDE5,AAABF332-31B2-4815-9894-E35F1095E16A,AB8FA13C-7F08-47F2-A1D5-6B941CEDAFB6,F022CCC6-1876-454A-A922-6D76A15658AB,4,4,NM,999999,,,999999,,,,,2,,1,0,0,0,0,0,1.97642497337019
14975,4C2FF823-E237-4879-91C5-26861256320C,T382,RNAV,L,,,17500,FT,999999,FT,999999,FT,3600,FT,999999,FT,,FT,3100,FT,0,66.12,56.2,247.93,237.11,,,60.93,,,R,R,,,,07A2F02B-01F2-4DC3-8344-4C43F388FFE3,18C35D6B-CDF9-4BD9-A956-3857060EDA3A,AB8FA13C-7F08-47F2-A1D5-6B941CEDAFB6,F022CCC6-1876-454A-A922-6D76A15658AB,4,4,NM,999999,,,999999,,,,,3,,1,0,0,0,0,0,2.07697472174757
14976,87769F0B-451B-45DD-8E7C-E8E86A285B71,T382,RNAV,L,,,17500,FT,999999,FT,999999,FT,3000,FT,999999,FT,,FT,999999,FT,0,73.02,63.43,253.98,244.06,,,31.05,,,R,R,,,,7791B12D-182E-4B15-BDAF-0D3B7DCB5D4E,07A2F02B-01F2-4DC3-8344-4C43F388FFE3,AB8FA13C-7F08-47F2-A1D5-6B941CEDAFB6,F022CCC6-1876-454A-A922-6D76A15658AB,4,4,NM,999999,,,999999,,,,,3,,1,0,0,0,0,0,1.08218743720197
14977,686AA58A-E24E-4B0E-80E1-805DF059DF84,T385,RNAV,L,,,17500,FT,999999,FT,999999,FT,4000,FT,999999,FT,,FT,999999,FT,0,327.62,316.75,147.57,136.54,,,3.3,,,R,R,,,,CBC78753-1CF4-4C8C-BE98-A67055DA9E0B,9D6B9690-3B95-4DE4-B0E4-478DB4014FF9,AF8078C6-8338-48D1-962F-5050F6345597,BEFD7604-F236-48EB-83C1-F74615F07D15,4,4,NM,999999,,,999999,,,,,1,,1,0,0,0,0,0,0.0744552503344918
14978,F52F3F28-B168-4900-A655-B0EB24BE6AE5,T385,RNAV,L,,,17500,FT,999999,FT,999999,FT,3000,FT,999999,FT,,FT,999999,FT,0,329.29,316.75,149.07,136.54,,,15.32,,,R,R,,,,1035BBAA-5D1E-4D95-AFF9-A1669A18979A,8B813073-69D5-4C33-91EB-69EF5CB817B6,AF8078C6-8338-48D1-962F-5050F6345597,BEFD7604-F236-48EB-83C1-F74615F07D15,4,4,NM,999999,,,999999,,,,,1,,1,0,0,0,0,0,0.33704500840883
14979,1DB10510-0D10-4B05-BBD3-E82028D69665,T385,RNAV,L,,,17500,FT,999999,FT,999999,FT,7500,FT,999999,FT,,FT,4700,FT,0,342.02,328.84,161.35,148.42,,,78.87,,,C,R,,,,AB65D717-503F-4696-BD60-4A828759CD08,69A48C7A-2BE2-444D-A649-55D455F252B9,AF8078C6-8338-48D1-962F-5050F6345597,BEFD7604-F236-48EB-83C1-F74615F07D15,4,4,NM,999999,,,999999,,,,,2,,1,0,0,0,0,0,1.47164954175063
14980,77E28F91-15D1-4F9C-B8C5-67D028E480D9,T385,RNAV,L,,,17500,FT,999999,FT,999999,FT,3000,FT,999999,FT,,FT,999999,FT,0,329.23,316.75,149.13,136.54,,,7.21,,,R,R,,,,8B813073-69D5-4C33-91EB-69EF5CB817B6,CBC78753-1CF4-4C8C-BE98-A67055DA9E0B,AF8078C6-8338-48D1-962F-5050F6345597,BEFD7604-F236-48EB-83C1-F74615F07D15,4,4,NM,999999,,,999999,,,,,2,,1,0,0,0,0,0,0.159068188934764
14981,0463D1E8-BA8B-4A88-8825-A84857BA8237,T416,RNAV,L,,,17500,FT,999999,FT,999999,FT,2100,FT,999999,FT,,FT,999999,FT,0,83.69,95.61,263.77,276.14,,,5.95,,,R,R,,,,19D5EAC6-C761-4697-B777-3839D0B530E7,9F2D4CD5-D9B4-45A5-A868-4D9F92F80298,5C8803BC-812F-4176-898A-C720D95C355A,70AB1413-53DD-41EF-977A-A0AB84BAE99A,4,4,NM,999999,,,999999,,,,,1,,0,0,1,0,1,0,0.128355918435006
14982,0D4A67B7-0C98-4F8D-80FD-3AEDA56B158C,T416,RNAV,L,,,17500,FT,999999,FT,999999,FT,1900,FT,999999,FT,,FT,999999,FT,0,90.01,102.15,270.18,283.42,,,12.85,,,R,R,,,,34124925-937F-4B20-A7AF-B2FAC853AAD4,7FD57D8B-A26C-47CB-A917-D8170F9992EA,71A9B5E1-1974-4770-B9BF-0F0838A34A1E,A1C02543-07CF-4F1D-90EF-3F02963FD46C,4,4,NM,999999,,,999999,,,,,1,,0,0,1,0,0,0,0.277820564322629
14983,47E6B493-761F-4D10-914C-9C34C5F76282,T416,RNAV,L,,,17500,FT,999999,FT,999999,FT,2100,FT,999999,FT,,FT,999999,FT,0,83.81,95.61,263.99,276.14,,,13.25,,,R,R,,,,12C16C71-5F36-4FED-96D7-CBB61335F5F9,34124925-937F-4B20-A7AF-B2FAC853AAD4,5C8803BC-812F-4176-898A-C720D95C355A,70AB1413-53DD-41EF-977A-A0AB84BAE99A,4,4,NM,999999,,,999999,,,,,2,,0,0,1,0,1,0,0.285973776373671
14984,491650ED-FFDB-4DAF-9093-7B211AD80B0D,T416,RNAV,L,,,17500,FT,999999,FT,999999,FT,1900,FT,999999,FT,,FT,999999,FT,0,90.48,102.15,270.75,283.42,,,19.38,,,R,R,,,,725F207F-9DDE-4CD3-87EF-96D42DA73EFE,DE732E0D-BC20-4097-A071-9470D765A523,71A9B5E1-1974-4770-B9BF-0F0838A34A1E,A1C02543-07CF-4F1D-90EF-3F02963FD46C,4,4,NM,999999,,,999999,,,,,0,,0,0,1,0,0,0,0.419134038510443
14985,C5B38C61-FCAE-48CA-8E97-4A98735AF769,T416,RNAV,L,,,17500,FT,999999,FT,999999,FT,1900,FT,999999,FT,,FT,999999,FT,0,90.21,102.15,270.27,283.42,,,4.51,,,R,R,,,,320F549D-CFEB-444C-83CC-01ACE03DA13C,ECD22C37-76B7-4341-8AD8-E7F28BAB9963,71A9B5E1-1974-4770-B9BF-0F0838A34A1E,A1C02543-07CF-4F1D-90EF-3F02963FD46C,4,4,NM,999999,,,999999,,,,,0,,0,0,1,0,0,0,0.0975782739623099
14986,71048EC8-4B45-450C-AF0A-35AF05A6FC04,T416,RNAV,L,,,17500,FT,999999,FT,999999,FT,2100,FT,999999,FT,,FT,999999,FT,0,83.78,95.61,263.82,276.14,,,2.92,,,R,R,,,,9F2D4CD5-D9B4-45A5-A868-4D9F92F80298,12C16C71-5F36-4FED-96D7-CBB61335F5F9,5C8803BC-812F-4176-898A-C720D95C355A,70AB1413-53DD-41EF-977A-A0AB84BAE99A,4,4,NM,999999,,,999999,,,,,0,,0,0,1,0,1,0,0.0629085723949719
14987,6616FCF4-F84F-43C3-9A92-E6015E33E3D5,T416,RNAV,L,,,17500,FT,999999,FT,999999,FT,1900,FT,999999,FT,,FT,999999,FT,0,90.18,102.15,270.2,283.42,,,2,,,R,R,,,,7FD57D8B-A26C-47CB-A917-D8170F9992EA,320F549D-CFEB-444C-83CC-01ACE03DA13C,71A9B5E1-1974-4770-B9BF-0F0838A34A1E,A1C02543-07CF-4F1D-90EF-3F02963FD46C,4,4,NM,999999,,,999999,,,,,0,,0,0,1,0,0,0,0.0433056985435668
14988,2080695E-45E1-48C8-BDB7-F73B7BE90646,T416,RNAV,L,,,17500,FT,999999,FT,999999,FT,1900,FT,999999,FT,,FT,999999,FT,0,90.27,102.15,270.48,283.42,,,15.37,,,R,R,,,,ECD22C37-76B7-4341-8AD8-E7F28BAB9963,725F207F-9DDE-4CD3-87EF-96D42DA73EFE,71A9B5E1-1974-4770-B9BF-0F0838A34A1E,A1C02543-07CF-4F1D-90EF-3F02963FD46C,4,4,NM,999999,,,999999,,,,,0,,0,0,1,0,0,0,0.332501570138299
14989,ABFD5B80-10E3-4E86-8DEA-8D5B767D2DD2,T430,RNAV,L,,,17500,FT,999999,FT,999999,FT,2400,FT,999999,FT,,FT,999999,FT,0,83.71,95.62,263.82,276.13,,,7.25,,,R,R,,,,0E468B7B-9A2A-43FF-B5AC-240F614477F3,01B16FA7-11E2-4ED9-90AE-9121CA1B7BF5,F977FD54-29E2-44BB-8BF7-6DB05557A163,690F5543-FE09-4451-8BB9-262678B401F4,4,4,NM,999999,,,999999,,,,,0,,0,0,1,0,0,0,0.158115833134926
14990,CD41DBF9-72C2-4957-9E51-45D2B408FA1F,T430,RNAV,L,,,17500,FT,999999,FT,999999,FT,2600,FT,999999,FT,,FT,999999,FT,0,95.01,106.68,275.25,287.25,,,17.27,,,R,R,,,,447BAE60-7696-4BF8-919D-0B05E589F73D,3D8E4184-C932-4F88-A8AA-6648DC9D9969,F977FD54-29E2-44BB-8BF7-6DB05557A163,690F5543-FE09-4451-8BB9-262678B401F4,4,4,NM,999999,,,999999,,,,,3,,0,0,1,0,0,0,0.37692254766318
14991,82B1508E-CF29-4185-A7C6-9F6E24FFB482,T430,RNAV,L,,,17500,FT,999999,FT,999999,FT,2400,FT,999999,FT,,FT,999999,FT,0,83.81,95.62,263.99,276.13,,,13.15,,,R,R,,,,01B16FA7-11E2-4ED9-90AE-9121CA1B7BF5,BD2D3D51-BD19-4893-AA4F-141A82A06F49,F977FD54-29E2-44BB-8BF7-6DB05557A163,690F5543-FE09-4451-8BB9-262678B401F4,4,4,NM,999999,,,999999,,,,,0,,0,0,1,0,0,0,0.286881637804872
14992,D0B25BE6-AD82-482E-9CE3-B31450747085,T430,RNAV,L,,,17500,FT,999999,FT,999999,FT,2700,FT,999999,FT,,FT,999999,FT,0,103.22,113.63,283.32,294.99,,,7.17,,,R,R,,,,069A2035-70CB-4B12-B9BE-1156186A690D,447BAE60-7696-4BF8-919D-0B05E589F73D,01CE6C62-C9D6-4645-A613-6395D4F00834,2088F65E-9424-4FBB-ACD0-16C86945F36F,4,4,NM,999999,,,999999,,,,,3,,0,0,1,0,0,0,0.155130216576174
14993,8D0BECA6-1F48-4BB3-9E04-975A771F5824,T430,RNAV,L,,,17500,FT,999999,FT,999999,FT,4900,FT,999999,FT,,FT,999999,FT,0,98.11,108.59,278.84,289.92,,,51.04,,,R,R,,,,63BC9562-82E8-4964-9F0C-23806C4F5CC2,31760894-7DD3-4ACC-9BED-B33BE5D758F6,EABF5C05-786C-4E23-B37C-5B1086254DDE,5D20E095-3545-4B65-A69F-AC898B87BACA,4,4,NM,999999,,,999999,,,,,2,,0,0,1,0,0,0,1.11574906772498
14994,1B57674B-2A24-426E-B873-3B716B3DE8BA,T430,RNAV,L,,,17500,FT,999999,FT,999999,FT,2400,FT,999999,FT,,FT,999999,FT,0,95.26,106.68,275.34,287.25,,,5.64,,,R,R,,,,3D8E4184-C932-4F88-A8AA-6648DC9D9969,0E468B7B-9A2A-43FF-B5AC-240F614477F3,F977FD54-29E2-44BB-8BF7-6DB05557A163,690F5543-FE09-4451-8BB9-262678B401F4,4,4,NM,999999,,,999999,,,,,1,,0,0,1,0,0,0,0.123000743426156
14995,56417B4C-936A-4E24-931F-93C7548ABC3A,T438,RNAV,L,,,17500,FT,999999,FT,999999,FT,1700,FT,999999,FT,,FT,999999,FT,0,112.33,124.18,292.43,305.46,,,7.51,,,R,R,,,,7F467165-B37A-4AC6-BEA8-563708E8D084,E16EC069-9E6C-4C25-A924-7F18E3932FCD,C1D0C946-ADAD-4F55-B358-27A994F0C016,3F1076CA-FA91-408E-9AB4-210C1E142909,4,4,NM,999999,,,999999,,,,,0,,0,0,1,0,0,0,0.157837697300633
14996,94CBADD0-3948-4CCF-99FC-3FD085FAFED9,T438,RNAV,L,,,17500,FT,999999,FT,999999,FT,1900,FT,999999,FT,,FT,999999,FT,0,112.2,124.18,292.22,305.46,,,1.48,,,R,R,,,,8780BF67-1848-4E79-8677-6C008F2B2700,BFBFE2F7-9C75-4224-9B58-032F4B38973F,C1D0C946-ADAD-4F55-B358-27A994F0C016,3F1076CA-FA91-408E-9AB4-210C1E142909,4,4,NM,999999,,,999999,,,,,1,,0,0,1,0,0,0,0.0312299011150714
14997,EE6D84D3-E8C8-43BE-9DA6-3397BD340F18,T438,RNAV,L,,,17500,FT,999999,FT,999999,FT,1900,FT,999999,FT,,FT,999999,FT,0,112.21,124.18,292.31,305.46,,,7.5,,,R,R,,,,BFBFE2F7-9C75-4224-9B58-032F4B38973F,43AA415D-7F5B-45DE-8F4F-3F93908F554A,C1D0C946-ADAD-4F55-B358-27A994F0C016,3F1076CA-FA91-408E-9AB4-210C1E142909,4,4,NM,999999,,,999999,,,,,2,,0,0,1,0,0,0,0.158066626727957
14998,FFE0ADC0-E13D-48B5-BDBB-40393D4F90C9,T438,RNAV,L,,,17500,FT,999999,FT,999999,FT,1700,FT,999999,FT,,FT,999999,FT,0,112.56,124.18,292.67,305.46,,,8.81,,,R,R,,,,8012B347-F6E6-42D1-BEEF-F8A2C24744CC,7F467165-B37A-4AC6-BEA8-563708E8D084,C1D0C946-ADAD-4F55-B358-27A994F0C016,3F1076CA-FA91-408E-9AB4-210C1E142909,4,4,NM,999999,,,999999,,,,,0,,0,0,1,0,0,0,0.185222722904628
14999,E6788BF4-51B4-4B59-85E8-9BE62D644CFF,T438,RNAV,L,,,17500,FT,999999,FT,999999,FT,1700,FT,999999,FT,,FT,999999,FT,0,112.61,124.18,292.79,305.46,,,14.07,,,R,R,,,,E16EC069-9E6C-4C25-A924-7F18E3932FCD,DE732E0D-BC20-4097-A071-9470D765A523,C1D0C946-ADAD-4F55-B358-27A994F0C016,3F1076CA-FA91-408E-9AB4-210C1E142909,4,4,NM,999999,,,999999,,,,,0,,0,0,1,0,0,0,0.295049638324772
15000,0BDB55BE-DB68-43B3-9A0D-EFCA5D9B390C,T438,RNAV,L,,,17500,FT,999999,FT,999999,FT,1700,FT,999999,FT,,FT,999999,FT,0,112.32,124.18,292.41,305.46,,,7.21,,,R,R,,,,43AA415D-7F5B-45DE-8F4F-3F93908F554A,8012B347-F6E6-42D1-BEEF-F8A2C24744CC,C1D0C946-ADAD-4F55-B358-27A994F0C016,3F1076CA-FA91-408E-9AB4-210C1E142909,4,4,NM,999999,,,999999,,,,,1,,0,0,1,0,0,0,0.151807455683491
15001,D9E96C2A-67EE-40DF-9966-DB9A39952185,T227,RNAV,L,,,17500,FT,999999,FT,999999,FT,3600,FT,999999,FT,,FT,999999,FT,0,20.31,5.44,200.41,185.51,,,8.16,,,R,C,,,,A1DC319E-9191-4CF4-9A4E-65ABEE591A3F,4491638C-6992-46DA-9128-00388F51E7C9,C6AAB304-895B-4F26-A00E-1F3C1E7E2AB9,3DB4A8E1-3FC3-4A46-B75D-1D5DA08F22AE,4,4,NM,3600,FT,N,999999,,,42CDE01A-EEC4-4716-9080-43442AF4495A,0,3,,1,0,0,0,0,0,0.168217159137677
15002,F1EA3B0E-A331-459E-BDF2-C8E0F1570874,T227,RNAV,L,,,17500,FT,999999,FT,999999,FT,4300,FT,999999,FT,,FT,999999,FT,0,42.19,30.85,222.66,211.91,,,25.87,,,R,R,,,,1AF48660-85F6-4AC2-8BC7-AE1098966961,AFE28332-7B30-4742-AC5F-4F5E81FC8CF0,D003A397-9ABD-45D0-A950-0B3E5E865C17,36A77C79-21AE-4646-96F0-02A718377050,4,4,NM,4600,FT,NE,999999,,,AFE28332-7B30-4742-AC5F-4F5E81FC8CF0,1,3,,1,0,0,0,0,0,0.637620978302044
15003,03F94372-3338-4BFC-92EE-ECDE41A00A60,T227,RNAV,L,,,17500,FT,999999,FT,999999,FT,6300,FT,999999,FT,,FT,999999,FT,0,66.7,54.2,248.28,235.07,,,60.37,,,R,R,,,,A326336F-3D15-40DA-8D24-15A0D7D854B5,76BA6D3D-6FD8-4697-B7AC-BF4A3E3DE46A,D003A397-9ABD-45D0-A950-0B3E5E865C17,36A77C79-21AE-4646-96F0-02A718377050,4,4,NM,2700,FT,SW,999999,,,76BA6D3D-6FD8-4697-B7AC-BF4A3E3DE46A,1,3,,1,0,0,0,0,0,1.87376554114946
15004,6AE1CD75-13A7-4D40-AAF6-6C4296BA586E,T227,RNAV,L,,,17500,FT,999999,FT,999999,FT,5000,FT,999999,FT,,FT,999999,FT,0,358.48,343.64,178.45,163.89,,,28.84,,,R,R,,,,C5E391C6-47F2-4BF8-A979-84538BABBCCB,1BA19F18-F991-4250-A761-C8D8852BBF01,198453E8-7FC4-4858-990A-FFFAF466D155,7EBD1B18-AA0A-4131-A18C-31E10C517AE4,4,4,NM,8400,FT,N,999999,,,1BA19F18-F991-4250-A761-C8D8852BBF01,1,3,,1,0,0,0,0,0,0.479860494416458
15005,6DB461A1-E992-4EC6-8194-5D263575D8CD,T267,RNAV,L,,,17500,FT,999999,FT,999999,FT,5000,FT,999999,FT,,FT,2200,FT,0,19.84,11.63,200.17,191.84,,,24.07,,,R,R,,,,75A5720E-FFF3-468C-88BF-F3C143487301,2458A621-C3FB-4B33-8F5E-F3576D74474A,2BDE5D43-AD21-4E50-88CA-8AB45A358E95,75913D71-7D8B-4B09-9F44-ADC0ED95DC76,4,4,NM,2600,FT,NW,999999,,,2458A621-C3FB-4B33-8F5E-F3576D74474A,1,3,,1,0,0,0,0,0,0.518544710010662
15006,F34B3ABD-38DB-43BF-B181-C9A00D7A92E5,T367,RNAV,L,,,17500,FT,999999,FT,999999,FT,6500,FT,999999,FT,,FT,5200,FT,0,332.41,323.04,151.52,142.71,,,51.35,,,R,R,,,,4590602A-47B2-471F-8DB5-572FDC3B02B3,BF7C3886-6843-4A7C-A28D-A8DAF979553E,88D12FEA-C5C0-4A63-A326-41F29FD0EC02,805CA333-C0E9-48F5-843D-6369A1498325,4,4,NM,2800,FT,SE,999999,,,BF7C3886-6843-4A7C-A28D-A8DAF979553E,1,3,,1,0,0,0,0,0,1.22779766967703
15007,0DA14055-9F13-429C-A764-A0E00BC234B1,T367,RNAV,L,,,17500,FT,999999,FT,999999,FT,5000,FT,999999,FT,,FT,3000,FT,0,39.79,30.89,220.78,211.41,,,42.98,,,R,R,,,,0D6AB7A3-060F-4C4F-9940-30918ACF01B7,4590602A-47B2-471F-8DB5-572FDC3B02B3,88D12FEA-C5C0-4A63-A326-41F29FD0EC02,805CA333-C0E9-48F5-843D-6369A1498325,4,4,NM,3700,FT,NW,999999,,,4590602A-47B2-471F-8DB5-572FDC3B02B3,1,3,,1,0,0,0,0,0,1.21796972968827
