mmsi,year,flag_ais,flag_registry,flag_gfw,vessel_class_inferred,vessel_class_inferred_score,vessel_class_registry,vessel_class_gfw,self_reported_fishing_vessel,length_m_inferred,length_m_registry,length_m_gfw,engine_power_kw_inferred,engine_power_kw_registry,engine_power_kw_gfw,tonnage_gt_inferred,tonnage_gt_registry,tonnage_gt_gfw,registries_listed,active_hours,fishing_hours,vessel_class_mapped
100800668,2023,,,UNKNOWN-CHN,trawlers,1.0,,trawlers,True,13.511,,13.511,109.045,,109.045,17.073,,17.073,,1270.5880999999993,761.1066000000003,trawler
100800889,2023,,,UNKNOWN-CHN,trawlers,1.0,,trawlers,True,15.941,,15.941,131.535,,131.535,67.627,,67.627,,549.5090000000001,147.62260000000003,trawler
100800960,2023,,,UNKNOWN-CHN,other_purse_seines,1.0,,other_purse_seines,True,15.561,,15.561,293.849,,293.849,22.872,,22.872,,171.32400000000007,61.06409999999999,purse_seiner
100801263,2023,,,UNKNOWN-CHN,trawlers,1.0,,trawlers,True,23.342,,23.342,436.369,,436.369,107.054,,107.054,,1771.7021,1162.1246999999998,trawler
100803361,2023,,,UNKNOWN-CHN,trawlers,1.0,,trawlers,False,18.327,,18.327,229.998,,229.998,40.198,,40.198,,701.6938000000001,402.4641,trawler
100806131,2023,,,UNKNOWN-CHN,trawlers,1.0,,trawlers,False,22.735,,22.735,301.715,,301.715,95.926,,95.926,,2837.9401000000016,2152.7490000000016,trawler
100806688,2023,,,UNKNOWN-CHN,pole_and_line,0.724,,pole_and_line,False,21.132,,21.132,438.282,,438.282,72.543,,72.543,,2552.5370000000003,875.3723000000001,other
10081,2023,,,UNKNOWN-CHN,set_gillnets,0.712,,set_gillnets,True,23.264,,23.264,313.9,,313.9,94.896,,94.896,,2121.6386000000007,922.1115999999998,longliner
100811231,2023,,,UNKNOWN-CHN,trawlers,1.0,,trawlers,False,20.734,,20.734,388.656,,388.656,72.655,,72.655,,1035.1021,766.4081,trawler
100811497,2023,,,UNKNOWN-CHN,trawlers,0.999,,trawlers,False,20.073,,20.073,220.727,,220.727,121.555,,121.555,,367.3332,137.98749999999998,trawler
100811668,2023,,,UNKNOWN-CHN,trawlers,1.0,,trawlers,True,23.403,,23.403,327.152,,327.152,102.18,,102.18,,605.5750999999999,426.3994,trawler
100822699,2023,,,UNKNOWN-CHN,set_gillnets,0.869,,set_gillnets,False,12.956,,12.956,86.7,,86.7,16.894,,16.894,,1450.9642,306.4154,longliner
100826189,2023,,,UNKNOWN-CHN,trawlers,1.0,,trawlers,True,22.118,,22.118,301.125,,301.125,79.458,,79.458,,568.3908000000001,308.92799999999994,trawler
100858876,2023,,,UNKNOWN-CHN,trawlers,0.912,,trawlers,True,18.427,,18.427,202.904,,202.904,37.328,,37.328,,1834.5773,593.5151000000001,trawler
100861129,2023,,,UNKNOWN-CHN,trawlers,1.0,,trawlers,False,26.726,,26.726,569.257,,569.257,236.837,,236.837,,4057.0278000000008,3527.9723000000004,trawler
100862266,2023,,,UNKNOWN-CHN,trawlers,1.0,,trawlers,False,19.419,,19.419,398.359,,398.359,143.931,,143.931,,229.05850000000004,153.38700000000003,trawler
100863009,2023,,,UNKNOWN-CHN,trawlers,1.0,,trawlers,False,19.567,,19.567,346.292,,346.292,90.019,,90.019,,169.7207,71.7115,trawler
100866222,2023,,,UNKNOWN-CHN,trawlers,1.0,,trawlers,False,22.713,,22.713,269.54,,269.54,76.703,,76.703,,1727.4489999999994,1218.9445,trawler
100866668,2023,,,UNKNOWN-CHN,trawlers,1.0,,trawlers,True,22.678,,22.678,230.695,,230.695,53.657,,53.657,,1341.534,987.52,trawler
100867431,2023,,,UNKNOWN-CHN,trawlers,1.0,,trawlers,False,20.906,,20.906,339.728,,339.728,77.592,,77.592,,336.0236,132.34279999999998,trawler
100868007,2023,,,UNKNOWN-CHN,trawlers,1.0,,trawlers,True,20.916,,20.916,308.623,,308.623,96.295,,96.295,,264.7013,69.0615,trawler
100870458,2023,,,UNKNOWN-CHN,trawlers,0.857,,trawlers,False,26.483,,26.483,663.156,,663.156,158.474,,158.474,,977.7948999999999,622.5454000000002,trawler
100873615,2023,,,UNKNOWN-CHN,trawlers,0.971,,trawlers,False,16.718,,16.718,275.597,,275.597,36.288,,36.288,,556.5213000000001,235.1931,trawler
100875057,2023,,,UNKNOWN-CHN,trawlers,0.998,,trawlers,False,15.623,,15.623,202.301,,202.301,42.039,,42.039,,1045.5636,574.7828999999998,trawler
100875500,2023,,,UNKNOWN-CHN,drifting_longlines,0.732,,set_longlines,False,19.896,,19.896,375.017,,375.017,46.89,,46.89,,529.4187999999999,71.23360000000001,longliner
100876427,2023,,,UNKNOWN-CHN,set_gillnets,0.666,,set_gillnets,True,14.911,,14.911,151.311,,151.311,22.572,,22.572,,1749.8067999999994,353.6123999999999,longliner
100876542,2023,,,UNKNOWN-CHN,trawlers,0.897,,trawlers,False,19.708,,19.708,238.045,,238.045,38.116,,38.116,,1162.3216000000002,367.92509999999993,trawler
100876703,2023,,,UNKNOWN-CHN,pole_and_line,0.56,,pole_and_line,False,11.55,,11.55,256.49,,256.49,12.309,,12.309,,1566.2105000000006,314.48290000000003,other
100876708,2023,,,UNKNOWN-CHN,trawlers,0.998,,trawlers,False,23.252,,23.252,377.008,,377.008,64.685,,64.685,,875.8587,592.4316000000001,trawler
100877995,2023,,,UNKNOWN-CHN,fixed_gear,0.614,,fixed_gear,True,16.178,,16.178,123.273,,123.273,34.73,,34.73,,1422.6424999999997,510.2777,longliner
100878541,2023,,,UNKNOWN-CHN,trawlers,1.0,,trawlers,False,23.576,,23.576,408.919,,408.919,138.348,,138.348,,1104.1094999999998,917.2171,trawler
100878625,2023,,,UNKNOWN-CHN,fishing,0.567,,fishing,True,13.612,,13.612,124.931,,124.931,12.917,,12.917,,732.3722000000004,211.2272,trawler
100878642,2023,,,UNKNOWN-CHN,set_gillnets,0.852,,set_gillnets,False,15.347,,15.347,144.818,,144.818,17.181,,17.181,,489.1933,247.5507000000001,longliner
100878730,2023,,,UNKNOWN-CHN,trawlers,0.522,,trawlers,True,18.837,,18.837,220.745,,220.745,41.75,,41.75,,904.4096,479.6298000000001,trawler
100880028,2023,,,UNKNOWN-CHN,trawlers,0.929,,trawlers,False,17.967,,17.967,194.12,,194.12,32.452,,32.452,,2105.0913999999984,1297.3234999999995,trawler
100880576,2023,,,UNKNOWN-CHN,trawlers,1.0,,trawlers,False,20.345,,20.345,270.358,,270.358,63.407,,63.407,,1101.7898000000002,667.1974000000005,trawler
100881354,2023,,,UNKNOWN-CHN,dredge_fishing,0.75,,dredge_fishing,False,13.394,,13.394,125.138,,125.138,14.756,,14.756,,184.6192,131.62319999999997,other
100881552,2023,,,UNKNOWN-CHN,trawlers,1.0,,trawlers,False,31.705,,31.705,643.168,,643.168,251.51,,251.51,,978.6995,652.3969999999997,trawler
100881588,2023,,,UNKNOWN-CHN,trawlers,0.912,,trawlers,False,15.612,,15.612,197.004,,197.004,33.677,,33.677,,469.6928,182.2909,trawler
100881771,2023,,,UNKNOWN-CHN,trawlers,0.98,,trawlers,False,14.142,,14.142,169.581,,169.581,22.267,,22.267,,328.8465,246.21250000000003,trawler
100882003,2023,,,UNKNOWN-CHN,other_purse_seines,0.999,,other_purse_seines,True,15.7,,15.7,102.009,,102.009,24.126,,24.126,,836.0415000000002,86.7321,purse_seiner
100882281,2023,,,UNKNOWN-CHN,trawlers,1.0,,trawlers,False,30.393,,30.393,622.453,,622.453,128.454,,128.454,,487.6895,243.6851,trawler
100882283,2023,,,UNKNOWN-CHN,set_gillnets,1.0,,set_gillnets,False,22.142,,22.142,859.623,,859.623,215.936,,215.936,,366.1099,248.4347,longliner
100882468,2023,,,UNKNOWN-CHN,trawlers,0.981,,trawlers,False,22.649,,22.649,356.34,,356.34,77.579,,77.579,,510.6536,263.06850000000003,trawler
100882616,2023,,,UNKNOWN-CHN,trawlers,0.939,,trawlers,False,24.777,,24.777,375.654,,375.654,87.608,,87.608,,715.3639999999999,541.0958,trawler
100882642,2023,,,UNKNOWN-CHN,trawlers,1.0,,trawlers,False,16.61,,16.61,206.59,,206.59,24.942,,24.942,,557.1405,305.8786,trawler
100883672,2023,,,UNKNOWN-CHN,trawlers,0.975,,trawlers,False,22.387,,22.387,214.761,,214.761,63.057,,63.057,,1880.0838,1236.3666999999998,trawler
100883704,2023,,,UNKNOWN-CHN,trawlers,1.0,,trawlers,True,16.698,,16.698,343.093,,343.093,50.756,,50.756,,140.1415,33.57,trawler
100883843,2023,,,UNKNOWN-CHN,set_gillnets,0.9,,set_gillnets,False,15.681,,15.681,115.229,,115.229,22.491,,22.491,,756.0508,313.6262,longliner
100885162,2023,,,UNKNOWN-CHN,fishing,0.582,,fishing,True,23.842,,23.842,254.673,,254.673,129.237,,129.237,,1144.8192000000004,253.5658,trawler
100885167,2023,,,UNKNOWN-CHN,trawlers,1.0,,trawlers,False,21.074,,21.074,232.218,,232.218,66.588,,66.588,,623.2236999999999,454.0924,trawler
100885168,2023,,,UNKNOWN-CHN,trawlers,1.0,,trawlers,False,21.892,,21.892,293.767,,293.767,89.206,,89.206,,1274.8529999999998,991.8773,trawler
100885171,2023,,,UNKNOWN-CHN,trawlers,0.946,,trawlers,False,17.169,,17.169,186.072,,186.072,35.816,,35.816,,2136.9639,1366.8105,trawler
100885262,2023,,,UNKNOWN-CHN,fishing,0.596,,fishing,True,22.526,,22.526,347.406,,347.406,130.603,,130.603,,1490.8893000000005,658.5522000000002,trawler
100885268,2023,,,UNKNOWN-CHN,dredge_fishing,0.536,,dredge_fishing,True,12.377,,12.377,100.563,,100.563,15.977,,15.977,,1067.6802000000005,441.3436999999999,other
100885284,2023,,,UNKNOWN-CHN,trawlers,0.929,,trawlers,True,28.614,,28.614,442.148,,442.148,220.426,,220.426,,1961.9098,1491.8530000000003,trawler
100885285,2023,,,UNKNOWN-CHN,trawlers,0.649,,trawlers,True,24.404,,24.404,472.374,,472.374,193.515,,193.515,,1521.9978,1105.7780999999998,trawler
100885291,2023,,,UNKNOWN-CHN,fishing,0.534,,fishing,True,31.555,,31.555,379.852,,379.852,144.764,,144.764,,545.1462,269.1415,trawler
100885569,2023,,,UNKNOWN-CHN,trawlers,0.844,,trawlers,True,24.959,,24.959,211.612,,211.612,97.17,,97.17,,1361.7895000000003,684.3981000000001,trawler
100885571,2023,,,UNKNOWN-CHN,trawlers,0.66,,trawlers,True,26.21,,26.21,379.798,,379.798,120.095,,120.095,,1654.4417999999991,1226.1848,trawler
100885595,2023,,,UNKNOWN-CHN,trawlers,0.618,,trawlers,True,25.781,,25.781,472.142,,472.142,180.126,,180.126,,2767.0222,2236.9321000000004,trawler
100885603,2023,,,UNKNOWN-CHN,trawlers,0.98,,trawlers,True,21.378,,21.378,290.275,,290.275,68.51,,68.51,,706.9722000000002,601.4983000000001,trawler
100885845,2023,,,UNKNOWN-CHN,trawlers,0.936,,trawlers,False,18.089,,18.089,193.491,,193.491,57.692,,57.692,,2442.5581999999986,1596.0678000000005,trawler
100885981,2023,,,UNKNOWN-CHN,fishing,0.872,,fishing,True,20.937,,20.937,279.014,,279.014,57.425,,57.425,,1013.8361000000002,602.7134000000003,trawler
100885983,2023,,,UNKNOWN-CHN,set_longlines,0.548,,set_longlines,True,26.034,,26.034,358.199,,358.199,200.011,,200.011,,790.8987,97.5683,longliner
100886222,2023,,,UNKNOWN-CHN,trawlers,1.0,,trawlers,False,21.284,,21.284,302.445,,302.445,138.676,,138.676,,166.30060000000003,117.487,trawler
100886373,2023,,,UNKNOWN-CHN,trawlers,1.0,,trawlers,False,24.502,,24.502,347.603,,347.603,124.887,,124.887,,1164.1796999999997,776.9270000000001,trawler
100886384,2023,,,UNKNOWN-CHN,trawlers,1.0,,trawlers,False,20.071,,20.071,261.831,,261.831,56.396,,56.396,,2329.0376999999994,1832.8582,trawler
100886519,2023,,,UNKNOWN-CHN,trawlers,0.898,,trawlers,False,16.162,,16.162,213.278,,213.278,38.154,,38.154,,378.6461,221.11979999999997,trawler
100886743,2023,,,UNKNOWN-CHN,trawlers,1.0,,trawlers,False,22.965,,22.965,341.554,,341.554,110.443,,110.443,,734.5979000000002,579.4879,trawler
100886894,2023,,,UNKNOWN-CHN,trawlers,0.954,,trawlers,False,15.487,,15.487,183.727,,183.727,47.787,,47.787,,876.6130999999998,515.2685,trawler
100887520,2023,,,UNKNOWN-CHN,trawlers,0.855,,trawlers,False,18.75,,18.75,202.669,,202.669,42.377,,42.377,,1832.4192,1290.4761999999998,trawler
100887541,2023,,,UNKNOWN-CHN,set_gillnets,0.643,,set_gillnets,False,13.651,,13.651,120.18,,120.18,14.062,,14.062,,369.3484,196.1866,longliner
100887580,2023,,,UNKNOWN-CHN,trawlers,0.995,,trawlers,False,20.328,,20.328,373.166,,373.166,80.259,,80.259,,800.3618000000001,481.3033,trawler
100887718,2023,,,UNKNOWN-CHN,trawlers,0.769,,trawlers,False,18.93,,18.93,202.886,,202.886,84.886,,84.886,,1470.0246999999997,675.2051999999999,trawler
100887768,2023,,,UNKNOWN-CHN,trawlers,1.0,,trawlers,True,18.867,,18.867,389.119,,389.119,76.906,,76.906,,1148.4532999999997,860.4666,trawler
100887829,2023,,,UNKNOWN-CHN,trawlers,0.804,,trawlers,True,27.458,,27.458,488.045,,488.045,215.304,,215.304,,2761.0468,2197.5528,trawler
100887924,2023,,,UNKNOWN-CHN,trawlers,0.6,,trawlers,True,28.039,,28.039,382.596,,382.596,168.917,,168.917,,2587.5581999999995,1634.059599999999,trawler
100888463,2023,,,UNKNOWN-CHN,set_longlines,0.998,,set_longlines,True,18.215,,18.215,358.789,,358.789,32.009,,32.009,,769.4195,303.0489999999999,longliner
100888502,2023,,,UNKNOWN-CHN,set_gillnets,0.502,,set_gillnets,True,14.562,,14.562,139.787,,139.787,21.578,,21.578,,1397.4428000000005,276.6188000000001,longliner
100888594,2023,,,UNKNOWN-CHN,trawlers,1.0,,trawlers,True,19.626,,19.626,224.011,,224.011,41.443,,41.443,,868.3782,448.9285999999999,trawler
100888907,2023,,,UNKNOWN-CHN,trawlers,0.991,,trawlers,False,16.976,,16.976,166.327,,166.327,41.326,,41.326,,1510.2774000000004,567.1141000000001,trawler
100888910,2023,,,UNKNOWN-CHN,drifting_longlines,0.587,,set_longlines,False,27.266,,27.266,607.215,,607.215,116.793,,116.793,,1947.3757,1335.6358999999993,longliner
100888912,2023,,,UNKNOWN-CHN,trawlers,0.949,,trawlers,False,25.207,,25.207,381.877,,381.877,68.508,,68.508,,1401.699,489.7796,trawler
100889719,2023,,,UNKNOWN-CHN,trawlers,0.965,,trawlers,True,17.225,,17.225,207.785,,207.785,42.983,,42.983,,2371.4299000000005,1728.3292999999994,trawler
100889721,2023,,,UNKNOWN-CHN,trawlers,1.0,,trawlers,True,21.039,,21.039,315.082,,315.082,56.398,,56.398,,495.8609,407.02760000000006,trawler
100889726,2023,,,UNKNOWN-CHN,trawlers,0.986,,trawlers,True,22.297,,22.297,353.381,,353.381,62.203,,62.203,,944.3931999999999,703.6841999999999,trawler
100889754,2023,,,UNKNOWN-CHN,trawlers,0.645,,trawlers,True,18.416,,18.416,214.765,,214.765,48.596,,48.596,,2227.9558999999995,1290.3466000000003,trawler
100889783,2023,,,UNKNOWN-CHN,trawlers,0.772,,trawlers,True,23.431,,23.431,296.693,,296.693,117.091,,117.091,,806.1322999999999,516.4499999999999,trawler
100889813,2023,,,UNKNOWN-CHN,trawlers,0.909,,trawlers,True,16.686,,16.686,192.051,,192.051,29.945,,29.945,,813.653,642.6074000000002,trawler
100890128,2023,,,UNKNOWN-CHN,dredge_fishing,0.853,,dredge_fishing,True,14.623,,14.623,162.223,,162.223,25.913,,25.913,,930.1614999999997,319.7202,other
100893876,2023,,,UNKNOWN-CHN,set_gillnets,1.0,,set_gillnets,False,13.334,,13.334,113.688,,113.688,17.378,,17.378,,299.61980000000005,99.57859999999998,longliner
100894756,2023,,,UNKNOWN-CHN,fishing,0.751,,fishing,True,24.205,,24.205,310.107,,310.107,99.751,,99.751,,364.5164,37.95949999999999,trawler
100894757,2023,,,UNKNOWN-CHN,set_gillnets,0.851,,set_gillnets,False,16.035,,16.035,139.894,,139.894,20.641,,20.641,,1197.5886000000005,606.5064,longliner
100894764,2023,,,UNKNOWN-CHN,trawlers,0.85,,trawlers,True,25.819,,25.819,599.604,,599.604,94.466,,94.466,,773.8635,562.7777,trawler
100894783,2023,,,UNKNOWN-CHN,fishing,0.62,,fishing,True,32.397,,32.397,431.8,,431.8,175.693,,175.693,,1031.1957999999995,332.60230000000007,trawler
100894834,2023,,,UNKNOWN-CHN,trawlers,1.0,,trawlers,True,21.12,,21.12,300.164,,300.164,79.617,,79.617,,1563.5446999999997,1342.296199999999,trawler
100894846,2023,,,UNKNOWN-CHN,fishing,0.963,,fishing,True,15.613,,15.613,195.177,,195.177,21.186,,21.186,,931.4534999999998,440.9922,trawler
100894856,2023,,,UNKNOWN-CHN,trawlers,1.0,,trawlers,True,21.082,,21.082,305.947,,305.947,67.663,,67.663,,1556.4699999999996,1166.0406,trawler
100894863,2023,,,UNKNOWN-CHN,trawlers,0.55,,trawlers,True,17.58,,17.58,200.813,,200.813,37.631,,37.631,,348.09490000000005,193.96159999999995,trawler
100894972,2023,,,UNKNOWN-CHN,trawlers,0.617,,trawlers,True,37.026,,37.026,622.506,,622.506,513.372,,513.372,,1385.4772000000005,1065.9335,trawler
100895006,2023,,,UNKNOWN-CHN,trawlers,1.0,,trawlers,True,20.253,,20.253,264.34,,264.34,57.61,,57.61,,1503.8000999999997,1357.5864,trawler
100895007,2023,,,UNKNOWN-CHN,trawlers,1.0,,trawlers,True,21.253,,21.253,354.312,,354.312,70.787,,70.787,,1540.0787000000005,1230.3274999999996,trawler
100895120,2023,,,UNKNOWN-CHN,fixed_gear,0.75,,fixed_gear,True,17.316,,17.316,121.412,,121.412,25.826,,25.826,,780.8902,311.6991,longliner
100895167,2023,,,UNKNOWN-CHN,fixed_gear,0.508,,fixed_gear,True,15.474,,15.474,165.047,,165.047,22.353,,22.353,,895.7767999999996,379.3599,longliner
100895172,2023,,,UNKNOWN-CHN,trawlers,0.95,,trawlers,False,22.043,,22.043,382.058,,382.058,73.124,,73.124,,1799.4752999999992,731.7527,trawler
100895182,2023,,,UNKNOWN-CHN,set_gillnets,0.887,,set_gillnets,True,15.114,,15.114,126.477,,126.477,22.243,,22.243,,451.1481,198.33869999999996,longliner
100895189,2023,,,UNKNOWN-CHN,set_gillnets,0.743,,set_gillnets,True,15.056,,15.056,159.905,,159.905,25.871,,25.871,,1163.2817,298.6345,longliner
100895218,2023,,,UNKNOWN-CHN,dredge_fishing,0.752,,dredge_fishing,True,13.349,,13.349,181.73,,181.73,22.214,,22.214,,540.9055,333.5243,other
100895219,2023,,,UNKNOWN-CHN,trawlers,1.0,,trawlers,True,25.733,,25.733,454.975,,454.975,110.945,,110.945,,783.623,621.6295999999999,trawler
100895271,2023,,,UNKNOWN-CHN,set_gillnets,0.991,,set_gillnets,True,17.484,,17.484,140.546,,140.546,18.587,,18.587,,368.314,30.9892,longliner
100895504,2023,,,UNKNOWN-CHN,set_gillnets,1.0,,set_gillnets,True,14.817,,14.817,116.319,,116.319,18.727,,18.727,,1184.9772,514.0467,longliner
100895515,2023,,,UNKNOWN-CHN,set_gillnets,0.677,,set_gillnets,True,14.589,,14.589,166.503,,166.503,18.947,,18.947,,598.3403999999999,116.1827,longliner
100895558,2023,,,UNKNOWN-CHN,trawlers,0.581,,trawlers,True,17.162,,17.162,222.617,,222.617,54.277,,54.277,,883.0332,495.1674999999999,trawler
100895572,2023,,,UNKNOWN-CHN,dredge_fishing,0.567,,dredge_fishing,True,15.475,,15.475,173.99,,173.99,24.238,,24.238,,665.1210999999998,510.2564999999999,other
100895619,2023,,,UNKNOWN-CHN,trawlers,0.701,,trawlers,True,16.093,,16.093,135.301,,135.301,30.313,,30.313,,2161.894099999999,850.9564000000006,trawler
100895633,2023,,,UNKNOWN-CHN,set_gillnets,0.596,,set_gillnets,True,12.866,,12.866,123.315,,123.315,13.818,,13.818,,750.4756000000002,377.6059,longliner
100895635,2023,,,UNKNOWN-CHN,trawlers,0.729,,trawlers,True,19.656,,19.656,286.428,,286.428,66.602,,66.602,,1760.7231000000002,955.0731,trawler
100895843,2023,,,UNKNOWN-KOR,trawlers,0.654,,trawlers,True,34.8,,34.8,637.102,,637.102,336.671,,336.671,,739.3743,604.5776,trawler
100895859,2023,,,UNKNOWN-CHN,trawlers,0.937,,trawlers,True,18.703,,18.703,220.711,,220.711,52.54,,52.54,,593.2377000000001,480.4771999999999,trawler
100895869,2023,,,UNKNOWN-CHN,set_gillnets,0.589,,set_gillnets,True,17.119,,17.119,148.353,,148.353,33.553,,33.553,,2716.298,982.2079999999999,longliner
100895875,2023,,,UNKNOWN-TWN,trawlers,1.0,,trawlers,True,25.873,,25.873,395.401,,395.401,90.166,,90.166,,1154.4969000000003,905.3541,trawler
100895908,2023,,,UNKNOWN-CHN,set_longlines,0.978,,set_longlines,True,18.889,,18.889,136.839,,136.839,20.623,,20.623,,818.5644999999998,180.5971,longliner
100895933,2023,,,UNKNOWN-CHN,trawlers,0.913,,trawlers,True,21.649,,21.649,344.414,,344.414,101.773,,101.773,,2619.5459,1828.4136,trawler
100895936,2023,,,UNKNOWN-CHN,trawlers,0.597,,trawlers,True,23.681,,23.681,380.443,,380.443,179.293,,179.293,,3486.0478000000026,2839.759200000001,trawler
100896435,2023,,,UNKNOWN-CHN,trawlers,1.0,,trawlers,True,22.631,,22.631,302.193,,302.193,80.235,,80.235,,746.9275999999996,674.8841000000001,trawler
100896447,2023,,,UNKNOWN-CHN,trawlers,0.683,,trawlers,True,19.352,,19.352,183.087,,183.087,44.416,,44.416,,1040.7632,294.794,trawler
100896451,2023,,,UNKNOWN-CHN,fixed_gear,0.57,,fixed_gear,True,20.006,,20.006,281.742,,281.742,38.091,,38.091,,1382.1395000000002,512.5286,longliner
100896453,2023,,,UNKNOWN-CHN,trawlers,1.0,,trawlers,True,17.508,,17.508,263.191,,263.191,56.478,,56.478,,419.0640000000001,253.72699999999992,trawler
100896466,2023,,,UNKNOWN-CHN,trawlers,0.516,,trawlers,True,21.292,,21.292,323.453,,323.453,42.475,,42.475,,1055.102,89.58010000000002,trawler
100896484,2023,,,UNKNOWN-CHN,trawlers,0.988,,trawlers,True,21.726,,21.726,411.603,,411.603,76.289,,76.289,,2276.7281000000007,1821.6835000000008,trawler
100896552,2023,,,UNKNOWN-CHN,trawlers,0.983,,trawlers,True,24.092,,24.092,323.996,,323.996,106.881,,106.881,,1303.2512000000002,963.5456,trawler
100896566,2023,,,UNKNOWN-CHN,trawlers,1.0,,trawlers,True,17.547,,17.547,251.342,,251.342,43.862,,43.862,,1537.5619,158.18160000000003,trawler
100896576,2023,,,UNKNOWN,trawlers,0.879,,trawlers,True,31.899,,31.899,671.115,,671.115,260.254,,260.254,,3871.861300000001,3204.6215999999995,trawler
100896617,2023,,,UNKNOWN-CHN,set_gillnets,0.953,,set_gillnets,True,12.453,,12.453,127.143,,127.143,17.638,,17.638,,1000.0960000000006,492.03059999999977,longliner
100896717,2023,,,UNKNOWN-CHN,trawlers,0.593,,trawlers,True,23.584,,23.584,393.214,,393.214,114.334,,114.334,,968.9037000000004,649.8933000000002,trawler
100896723,2023,,,UNKNOWN-CHN,trawlers,1.0,,trawlers,True,20.887,,20.887,373.642,,373.642,37.21,,37.21,,520.7022,248.73369999999997,trawler
100896748,2023,,,UNKNOWN-CHN,fishing,0.9,,fishing,True,20.344,,20.344,242.449,,242.449,69.891,,69.891,,2452.612,1290.2655000000002,trawler
100896777,2023,,,UNKNOWN-CHN,set_gillnets,0.661,,set_gillnets,True,17.878,,17.878,181.784,,181.784,25.564,,25.564,,1291.8580000000002,535.285,longliner
100896919,2023,,,UNKNOWN-CHN,fishing,0.516,,fishing,True,26.633,,26.633,230.649,,230.649,110.589,,110.589,,850.4185000000001,213.9903,trawler
100896920,2023,,,UNKNOWN-CHN,trawlers,0.888,,trawlers,True,10.946,,10.946,173.773,,173.773,14.618,,14.618,,1579.0094,1116.7147000000002,trawler
100896993,2023,,,UNKNOWN-CHN,set_gillnets,0.606,,set_gillnets,True,11.844,,11.844,95.003,,95.003,14.933,,14.933,,2055.761700000001,830.6124999999997,longliner
